pubmed_id	target_gene_species	Gene	genBank_access	miRNA_species	miRNA
18850008	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-21
19175831	Homo sapiens	pten	NM_000321	Homo sapiens	hsa-miR-21
19264808	Homo sapiens	TGFB1	NM_000660	Homo sapiens	hsa-miR-21
19264808	Homo sapiens	RASA1	NM_022650	Homo sapiens	hsa-miR-21
19264808	Homo sapiens	RASGRP1	NM_001128602	Homo sapiens	hsa-miR-21
19264808	Homo sapiens	PDCD4	NM_145341	Homo sapiens	hsa-miR-21
17363372	Homo sapiens	TPM1	NM_001018005	Homo sapiens	hsa-miR-21
18384814	Homo sapiens	NFIB	NM_005596	Homo sapiens	hsa-miR-21
18372920	Homo sapiens	PDCD4	NM_014456	Homo sapiens	hsa-miR-21
18270520	Homo sapiens	PDCD4	NM_014456	Homo sapiens	hsa-miR-21
18270520	Homo sapiens	SERPINB5	NM_002639	Homo sapiens	hsa-miR-21
17968323	Homo sapiens	PDCD4	NM_014456	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	CDKN1A	NM_078467	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	FAS	NM_152877	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	FAM3C	NM_014888	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	HIPK3	NM_005734	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	PRRG4	NM_024081	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	ACTA2	NM_001613	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	BTG2	NM_006763	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	SESN1	NM_014454	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	IL6R	NM_181359	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	PDCD4	NM_014456	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	SOCS5	NM_144949	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	GLCCI1	NM_138426	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	APAF1	NM_181869	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	SLC16A10	NM_018593	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	SGK3	NM_170709	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	RP2	NM_006915	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	CDK6	NM_001259	Homo sapiens	hsa-miR-21
17991735	Homo sapiens	CFL2	NM_138638	Homo sapiens	hsa-miR-21
18794849	Homo sapiens	RECK	NM_021111	Homo sapiens	hsa-miR-21
18591254	Homo sapiens	TIMP3	NM_000362	Homo sapiens	hsa-miR-21
18591254	Homo sapiens	RECK	NM_021111	Homo sapiens	hsa-miR-21
19013014	Homo sapiens	MTAP	NM_002451	Homo sapiens	hsa-miR-21
19013014	Homo sapiens	PDCD4	NM_145341	Homo sapiens	hsa-miR-21
19013014	Homo sapiens	SOX5	NM_178010	Homo sapiens	hsa-miR-21
19276261	Homo sapiens	PDCD4	NM_145341	Homo sapiens	hsa-miR-21
19906824	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-21
19906824	Homo sapiens	PDCD4	NM_014456	Homo sapiens	hsa-miR-21
19906824	Homo sapiens	E2F1	NM_005225	Homo sapiens	hsa-miR-21
19906824	Homo sapiens	TGFBR2	NM_003242	Homo sapiens	hsa-miR-21
19826040	Homo sapiens	CDC25A	NM_201567	Homo sapiens	hsa-miR-21
19578724	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-21
19578724	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-21
19578724	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-21
19578724	Homo sapiens	BMPR2	NM_001204	Homo sapiens	hsa-miR-21
19559015	Homo sapiens	LRRFIP1	NM_004735	Homo sapiens	hsa-miR-21
19546886	Homo sapiens	BTG2	NM_006763	Homo sapiens	hsa-miR-21
19398721	Homo sapiens	JAG1	NM_000214	Homo sapiens	hsa-miR-21
19302977	Homo sapiens	MARCKS	NM_002356	Homo sapiens	hsa-miR-21
20167875	Homo sapiens	Peli1	NM_020651	Homo sapiens	hsa-miR-21
20154725	Homo sapiens	RECK	NM_021111	Homo sapiens	hsa-miR-21
20693317	Homo sapiens	PPARA	NM_005036	Homo sapiens	hsa-miR-21
21381024	Homo sapiens	STAT3	NM_213662	Homo sapiens	hsa-miR-21
22019057	Homo sapiens	NT-3 	NM_001102654 	Homo sapiens	hsa-miR-21
18417479	Homo sapiens	EFNA3	NM_004952	Homo sapiens	hsa-miR-210
19652553	Homo sapiens	MNT	NM_020310	Homo sapiens	hsa-miR-210
19721136	Homo sapiens	CASP8AP2	NM_012115	Homo sapiens	hsa-miR-210
22144109	Homo sapiens	VMP1	NM_030938	Homo sapiens	hsa-miR-210
18162065	Homo sapiens	TJP1	NM_175610	Homo sapiens	hsa-miR-212
18199536	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-214
21654638	Homo sapiens	ZBTB20	NM_015642 	Homo sapiens	hsa-miR-214
20433742	Homo sapiens	DHFR	NM_000791	Homo sapiens	hsa-miR-215
20433742	Homo sapiens	TYMS	NM_001071	Homo sapiens	hsa-miR-215
20433742	Homo sapiens	TYMS	NM_001071	Homo sapiens	hsa-miR-215
20433742	Homo sapiens	DTL	NM_016448	Homo sapiens	hsa-miR-215
20813867	Homo sapiens	WNK1	NM_014823 	Homo sapiens	hsa-miR-215
19885849	Homo sapiens	NR4A2	NM_006186	Homo sapiens	hsa-miR-217
19502786	Homo sapiens	IRS1	NM_005544	Homo sapiens	hsa-miR-217
20675343	Homo sapiens	KRAS	NM_033360	Homo sapiens	hsa-miR-217
19168627	Homo sapiens	ECOP	NM_030796	Homo sapiens	hsa-miR-218
19168627	Homo sapiens	NACC1	NM_052876	Homo sapiens	hsa-miR-218
19168627	Homo sapiens	LASP1	NM_006148	Homo sapiens	hsa-miR-218
19168627	Homo sapiens	 MAFG	NM_032711	Homo sapiens	hsa-miR-218
19168627	Homo sapiens	NFE2L1	NM_003204	Homo sapiens	hsa-miR-218
17998940	Homo sapiens	LAMB3	NM_001017402	Homo sapiens	hsa-miR-218
19913496	Homo sapiens	COL1A1	NM_000088	Homo sapiens	hsa-miR-218
19913496	Homo sapiens	SP1	NM_003109	Homo sapiens	hsa-miR-218
19890957	Homo sapiens	ECOP	NM_030796	Homo sapiens	hsa-miR-218
17553428	Homo sapiens	PHLPP	NM_194449	Homo sapiens	hsa-miR-219
18347104	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-22
18347104	Homo sapiens	PPARA	NM_001001929	Homo sapiens	hsa-miR-22
19011694	Homo sapiens	PPARA	NM_001001928	Homo sapiens	hsa-miR-22
19011694	Homo sapiens	BMP7	NM_001719	Homo sapiens	hsa-miR-22
20214878	Homo sapiens	MAX	NM_002382	Homo sapiens	hsa-miR-22
20180843	Homo sapiens	ESR1	NM_000125	Homo sapiens	hsa-miR-22
0	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-22
16330772	Homo sapiens	KIT	NM_000222	Homo sapiens	hsa-miR-221
18155131	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
17721077	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
18413744	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
18413744	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
18413744	Homo sapiens	CDKN1C	NM_001122631	Homo sapiens	hsa-miR-221
18417445	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
17569667	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
17569667	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
17569667	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
17627278	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
18521080	Homo sapiens	CDKN1C	NM_001122631	Homo sapiens	hsa-miR-221
18790736	Homo sapiens	ESR1	NM_001122742	Homo sapiens	hsa-miR-221
18708351	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
19107213	Homo sapiens	CDKN1B	NM_004064	Homo sapiens	hsa-miR-221
19126397	Homo sapiens	KIT	NM_001093772	Homo sapiens	hsa-miR-221
20299489	Homo sapiens	FOS	NM_005252	Homo sapiens	hsa-miR-221
20018759	Homo sapiens	DDIT4	NM_019058	Homo sapiens	hsa-miR-221
20018759	Homo sapiens	DDIT4	NM_019058	Homo sapiens	hsa-miR-221
20018759	Homo sapiens	BNIP3L	NM_004331	Homo sapiens	hsa-miR-221
20018759	Homo sapiens	TBK1	NM_013254	Homo sapiens	hsa-miR-221
20110463	Homo sapiens	ICAM1	NM_000201	Homo sapiens	hsa-miR-221
19671867	Homo sapiens	BMF	NM_033503	Homo sapiens	hsa-miR-221
19438724	Homo sapiens	BIM	NM_138621	Homo sapiens	hsa-miR-221
20505758	Homo sapiens	PIK3R1	NM_181523	Homo sapiens	hsa-miR-221
20813046	Homo sapiens	BBC3	NM_014417	Homo sapiens	hsa-miR-221
20618998	Homo sapiens	PTEN	NM_000314	Homo sapiens	hsa-miR-221
21226887	Homo sapiens	p27	NM_002813 	Homo sapiens	hsa-miR-221
21226887	Homo sapiens	CDKN1C	NM_000076	Homo sapiens	hsa-miR-221
